Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
154	0	BI427750478_12932	1	43804220	43804340	-0.435	-0.425792713282631	0.165	-0.498	120	0.136792558925568	0.999983172729405	loss	234.846	318.069	157.825	471.542	-0.664	-0.11	4
155	0	BI427750478_12933	1	43804260	43804380	-0.552	-0.548847536467682	0.057	-0.563	120	0.0734972920766776	0.999983172729405	loss	204.976	299.223	137.708	443.558	-0.664	-0.409	4
156	0	BI427750478_12934	1	43804300	43804420	-0.593	-0.608072146176032	0.044	-0.59	120	0.113124122232676	0.999983172729405	loss	152.709	229.266	102.508	339.683	-0.726	-0.497	3
157	0	BI427750478_12935	1	43804909	43805029	-0.19	-0.246536161123899	0.135	-0.18	120	0.669721418680453	0.999983172729405	loss	93.847	109.26	62.867	161.492	-0.44	0.048	1
158	0	BI427750478_12936	1	43804949	43805069	-0.217	-0.24129159728743	0.128	-0.249	120	0.572005111776546	0.999983172729405	loss	151.818	180.109	101.908	266.692	-0.429	0.048	2
159	0	BI427750478_12937	1	43804989	43805109	-0.265	-0.265413540205341	0.076	-0.266	120	0.404999661099292	0.999983172729405	loss	218.092	259.449	146.542	384.5	-0.429	-0.055	4
160	0	BI427750478_12938	1	43805029	43805149	-0.17	-0.155018792036351	0.105	-0.208	120	0.560997268642265	0.999983172729405	loss	285.529	318.22	191.958	471.767	-0.32	-0.005	5
161	0	BI427750478_12939	1	43805069	43805189	-0.12	-0.0995075408279364	0.077	-0.12	120	0.683934649186683	0.999983172729405	loss	315.09	341.534	211.867	506.383	-0.278	-0.005	5
162	0	BI427750478_12940	1	43805109	43805229	-0.141	-0.123268453218849	0.101	-0.124	120	0.629689040291372	0.999983172729405	loss	300.501	329.08	202.042	487.892	-0.34	-0.005	5
163	0	BI427750478_12941	1	43805149	43805269	-0.266	-0.259709989957417	0.133	-0.273	120	0.380351577372236	0.999983172729405	loss	242.679	286.203	163.1	424.225	-0.512	-0.07	4
164	0	BI427750478_12942	1	43805594	43805714	-0.394	-0.443389140329549	0.099	-0.396	120	0.415496866718065	0.999983172729405	loss	97.745	128.723	65.492	190.392	-0.58	-0.147	1
165	0	BI427750478_12943	1	43805634	43805754	-0.312	-0.356541040957176	0.176	-0.353	120	0.494444249507229	0.999983172729405	loss	108.857	134.969	72.975	199.667	-0.58	-0.006	2
166	0	BI427750478_12944	1	43805674	43805794	-0.203	-0.24986425611966	0.149	-0.164	120	0.639035924098863	0.999983172729405	loss	109.302	126.046	73.275	186.417	-0.533	-0.006	1
167	0	BI427750478_12945	1	43805714	43805834	-0.214	-0.268066660093891	0.152	-0.168	120	0.636034994792133	0.999983172729405	loss	98.401	112.492	65.933	166.292	-0.623	-0.006	1
168	0	BI427750478_12946	1	43805959	43806079	-0.185	-0.17556597736107	0.061	-0.2	120	0.538471070680726	0.999983172729405	loss	258.703	296.125	173.892	438.958	-0.274	-0.026	4
169	0	BI427750478_12947	1	43805999	43806119	-0.204	-0.185609754241213	0.037	-0.212	120	0.463132207546647	0.999983172729405	loss	295.44	340.49	198.633	504.833	-0.274	-0.124	5
170	0	BI427750478_12948	1	43806039	43806159	-0.146	-0.125378198981924	0.092	-0.18	120	0.607219475113063	0.999983172729405	loss	312.232	345.687	209.942	512.55	-0.253	0.046	5
171	0	BI427750478_12949	1	43806079	43806199	-0.052	-0.0331350695484489	0.108	-0.024	120	0.894994566955396	0.999983172729405	loss	314.125	326.42	211.217	483.942	-0.244	0.122	5
172	0	BI427750478_12950	1	43806119	43806239	0.055	0.0675365321207307	0.079	0.058	120	0.80594529732509	0.999983172729405	gain	295.577	286.102	198.725	424.075	-0.14	0.183	5
173	0	BI427750478_12951	1	43806159	43806279	0.072	0.0703959753180519	0.059	0.06	120	0.827344334928547	0.999983172729405	gain	240.798	228.161	161.833	338.042	-0.049	0.183	4
174	0	BI427750478_12952	1	43812086	43812206	0.059	0.0492652836459588	0.087	0.091	120	0.890792892107554	0.999983172729405	gain	210.222	204.107	141.242	302.325	-0.126	0.253	3
175	0	BI427750478_12953	1	43812126	43812246	-0.028	-0.0256272307992103	0.105	-0.042	120	0.933966943996117	0.999983172729405	loss	245.908	252.338	165.275	373.942	-0.242	0.156	4
176	0	BI427750478_12954	1	43812166	43812286	-0.125	-0.120150370254376	0.082	-0.13	120	0.689692610395719	0.999983172729405	loss	247.628	269.776	166.433	399.833	-0.282	0.046	4
177	0	BI427750478_12955	1	43812206	43812326	-0.197	-0.197899360123105	0.085	-0.195	120	0.536762061862593	0.999983172729405	loss	221.396	252.624	148.767	374.367	-0.413	0.02	4
178	0	BI427750478_12956	1	43812372	43812492	-0.137	-0.145312226160912	0.05	-0.137	120	0.679868353685279	0.999983172729405	loss	201.586	221.819	135.425	328.625	-0.263	-0.037	3
179	0	BI427750478_12957	1	43812412	43812532	-0.181	-0.187285759922439	0.059	-0.173	120	0.584677318491981	0.999983172729405	loss	204.691	231.988	137.517	343.725	-0.327	-0.046	3
180	0	BI427750478_12958	1	43812452	43812572	-0.223	-0.22966720613012	0.06	-0.233	120	0.504917093596088	0.999983172729405	loss	200.398	233.751	134.625	346.342	-0.355	-0.076	3
181	0	BI427750478_12959	1	43812492	43812612	-0.25	-0.256612642677143	0.033	-0.251	120	0.455936532695936	0.999983172729405	loss	198.492	236.018	133.342	349.708	-0.355	-0.168	3
182	0	BI427750478_12960	1	43812532	43812652	-0.243	-0.250372129491111	0.041	-0.248	120	0.471535479726279	0.999983172729405	loss	196.76	232.752	132.175	344.858	-0.355	-0.147	3
183	0	BI427750478_12961	1	43812572	43812692	-0.238	-0.252115521913931	0.039	-0.239	120	0.506284238821087	0.999983172729405	loss	177.964	209.618	119.517	310.508	-0.355	-0.147	3
184	0	BI427750478_12962	1	43814432	43814552	-0.063	-0.239402717019385	0.241	-0.119	62	NA	NA	loss	15.899	16.815	10.371	24.226	-0.432	0.494	1
185	0	BI427750478_12963	1	43814472	43814592	-0.031	-0.191146855022003	0.205	-0.053	102	0.857329410157216	0.999983172729405	loss	20.793	21.113	13.667	30.608	-0.432	0.494	1
186	0	BI427750478_12964	1	43814512	43814632	-0.011	-0.15521313140703	0.187	-0.02	120	0.875246642667828	0.999983172729405	loss	27.029	26.389	17.867	38.442	-0.432	0.336	1
187	0	BI427750478_12965	1	43814552	43814672	0.144	0.0144596242755762	0.152	0.168	120	0.987459007911361	0.999983172729405	gain	35.233	31.564	23.392	46.125	-0.223	0.547	1
188	0	BI427750478_12966	1	43814592	43814712	0.268	0.137769040322869	0.145	0.265	120	0.881365653642903	0.999983172729405	gain	35.988	30.11	23.9	43.967	-0.12	0.596	1
189	0	BI427750478_12967	1	43814632	43814752	0.511	0.371332581332341	0.319	0.409	120	0.701075994385812	0.999983172729405	gain	33.031	24.217	21.908	35.217	0.087	1.338	1
190	0	BI427750478_12968	1	43814840	43814960	-0.034	-0.0588074380985648	0.096	-0.008	120	0.891069386127582	0.999983172729405	loss	164.031	165.298	110.133	244.7	-0.331	0.091	2
191	0	BI427750478_12969	1	43814880	43815000	0.039	0.0316254250142383	0.067	0.049	120	0.927539707490082	0.999983172729405	gain	218.352	211.144	146.717	312.775	-0.173	0.165	3
192	0	BI427750478_12970	1	43814920	43815040	0.064	0.0574948400270215	0.039	0.057	120	0.867143111280095	0.999983172729405	gain	222.646	212.576	149.608	314.9	-0.011	0.165	3
193	0	BI427750478_12971	1	43814960	43815080	0.088	0.0682050589072231	0.049	0.085	120	0.866565765641968	0.999983172729405	gain	183.074	172.386	122.958	255.225	-0.001	0.235	2
194	0	BI427750478_12972	1	43815000	43815120	0.042	-0.00432865976783112	0.088	0.045	120	0.993485952442594	0.999983172729405	loss	120.872	116.404	81.067	172.1	-0.201	0.239	1
195	0	BI427750478_12973	1	43817789	43817909	-0.619	-0.663509547842274	0.249	-0.712	120	0.203417231915052	0.999983172729405	loss	98.512	145.431	66.008	215.2	-0.957	-0.233	2
196	0	BI427750478_12974	1	43817829	43817949	-0.403	-0.434830667257024	0.256	-0.288	120	0.346916649547462	0.999983172729405	loss	129.051	166.864	86.575	247.025	-0.957	-0.064	2
197	0	BI427750478_12975	1	43817869	43817989	-0.212	-0.239103192615551	0.086	-0.224	120	0.586976107301295	0.999983172729405	loss	147.438	170.573	98.958	252.533	-0.489	-0.032	2
198	0	BI427750478_12976	1	43817909	43818029	-0.175	-0.203894658960112	0.059	-0.181	120	0.649420515859509	0.999983172729405	loss	145.359	164.091	97.558	242.908	-0.325	-0.032	2
199	0	BI427750478_12977	1	43817949	43818069	-0.223	-0.259340899314715	0.103	-0.209	120	0.591633404255983	0.999983172729405	loss	128.098	148.169	85.933	219.267	-0.587	-0.032	2
200	0	BI427750478_12978	1	43818154	43818274	-0.38	-0.394577506046278	0.137	-0.342	120	0.300997044969029	0.999983172729405	loss	169.538	215.326	113.842	318.983	-0.667	-0.166	3
201	0	BI427750478_12979	1	43818194	43818314	-0.241	-0.239625187143676	0.096	-0.24	120	0.443460828001164	0.999983172729405	loss	226.246	264.483	152.033	391.975	-0.443	-0.067	4
202	0	BI427750478_12980	1	43818234	43818354	-0.182	-0.1716734374214	0.062	-0.163	120	0.543240659503527	0.999983172729405	loss	263.801	298.622	177.325	442.667	-0.323	-0.067	5
203	0	BI427750478_12981	1	43818274	43818394	-0.245	-0.232362988751072	0.147	-0.163	120	0.397411554571232	0.999983172729405	loss	267.055	315.515	179.517	467.75	-0.595	-0.067	5
204	0	BI427750478_12982	1	43818314	43818434	-0.411	-0.401494551377263	0.199	-0.427	120	0.159160798548174	0.999983172729405	loss	240.018	315.414	161.308	467.6	-0.707	-0.091	4
205	0	BI427750478_12983	1	43818354	43818474	-0.581	-0.58248388823397	0.126	-0.611	120	0.0707633443587854	0.999983172729405	loss	189.806	280.012	127.492	415.033	-0.778	-0.274	4
206	0	BI427750478_12984	1	45794882	45795002	-0.22	-0.224185018477434	0.096	-0.186	120	0.500571357432046	0.999983172729405	loss	210.495	240.384	141.425	356.192	-0.462	-0.103	3
207	0	BI427750478_12985	1	45794922	45795042	-0.159	-0.146354763266684	0.038	-0.161	120	0.593985156070601	0.999983172729405	loss	275.333	307.31	185.092	455.567	-0.232	-0.054	5
208	0	BI427750478_12986	1	45794962	45795082	-0.187	-0.170654880752646	0.056	-0.185	120	0.513682045417973	0.999983172729405	loss	288.573	327.851	194.008	486.067	-0.313	-0.054	5
209	0	BI427750478_12987	1	45795002	45795122	-0.214	-0.20164711802003	0.063	-0.221	120	0.464274942815483	0.999983172729405	loss	268.899	311.155	180.758	461.275	-0.315	-0.054	5
210	0	BI427750478_12988	1	45795042	45795162	-0.201	-0.196880406801327	0.083	-0.218	120	0.51638469687411	0.999983172729405	loss	237.333	274.349	159.5	406.625	-0.315	0.058	4
211	0	BI427750478_12989	1	45795082	45795202	-0.086	-0.0964908587793389	0.154	-0.14	120	0.790016502401619	0.999983172729405	loss	195.807	213.777	131.533	316.683	-0.315	0.219	3
212	0	BI427750478_12990	1	45796087	45796207	-0.069	-0.0744689966202044	0.061	-0.061	120	0.826042407294168	0.999983172729405	loss	215.506	226.64	144.8	335.783	-0.208	0.097	3
213	0	BI427750478_12991	1	45796127	45796247	-0.075	-0.0699860162172256	0.052	-0.066	120	0.815760343304257	0.999983172729405	loss	252.652	266.049	169.817	394.3	-0.208	0.009	4
214	0	BI427750478_12992	1	45796167	45796287	-0.063	-0.0587819491870563	0.04	-0.062	120	0.846206116113399	0.999983172729405	loss	250.722	261.728	168.517	387.883	-0.179	0.009	4
215	0	BI427750478_12993	1	45796207	45796327	-0.065	-0.0726640919008896	0.066	-0.08	120	0.835121081221474	0.999983172729405	loss	208.812	218.794	140.292	324.133	-0.192	0.176	3
216	0	BI427750478_12994	1	45796783	45796903	-0.139	-0.139421376379125	0.033	-0.141	120	0.661826277792355	0.999983172729405	loss	227.323	250.161	152.758	370.708	-0.207	-0.06	4
217	0	BI427750478_12995	1	45796823	45796943	-0.135	-0.126769723394662	0.03	-0.137	120	0.661449949892727	0.999983172729405	loss	259.656	285.091	174.533	422.575	-0.203	-0.062	4
218	0	BI427750478_12996	1	45796863	45796983	-0.117	-0.106494746774506	0.037	-0.113	120	0.705488616204823	0.999983172729405	loss	270.643	293.313	181.933	434.783	-0.203	-0.047	5
219	0	BI427750478_12997	1	45796903	45797023	-0.098	-0.087090094976023	0.032	-0.096	120	0.756128578552055	0.999983172729405	loss	274.096	293.347	184.258	434.833	-0.188	-0.044	5
220	0	BI427750478_12998	1	45796943	45797063	-0.103	-0.0942660055781302	0.04	-0.098	120	0.74324449553353	0.999983172729405	loss	264.828	284.115	178.017	421.125	-0.223	-0.044	4
221	0	BI427750478_12999	1	45796983	45797103	-0.11	-0.108509974979669	0.048	-0.111	120	0.728240866949667	0.999983172729405	loss	236.492	255.099	158.933	378.042	-0.223	0.024	4
222	0	BI427750478_13000	1	45797023	45797143	-0.077	-0.088424345822091	0.08	-0.098	120	0.809463222999394	0.999983172729405	loss	195.609	208.192	131.4	308.392	-0.223	0.11	3
223	0	BI427750478_13001	1	45797063	45797183	0.033	0.00594488785122113	0.13	0.006	120	0.989218337911899	0.999983172729405	gain	159.552	158.692	107.117	234.892	-0.172	0.25	2
224	0	BI427750478_13002	1	45797103	45797223	0.071	0.0293629118970964	0.101	0.057	120	0.953927513860878	0.999983172729405	gain	130.486	124.368	87.542	183.925	-0.093	0.25	2
225	0	BI427750478_13003	1	45797143	45797263	0.024	-0.0278538208223438	0.169	0.025	120	0.960050586075331	0.999983172729405	loss	110.614	107.509	74.158	158.892	-0.442	0.25	1
226	0	BI427750478_13004	1	45797183	45797303	-0.146	-0.205207486089585	0.184	-0.097	120	0.7282111183161	0.999983172729405	loss	93.117	101.891	62.375	150.55	-0.521	0.157	1
227	0	BI427750478_13005	1	45797305	45797425	-0.509	-0.55459900427118	0.175	-0.494	120	0.292428584437154	0.999983172729405	loss	98.426	141.502	65.95	209.367	-0.785	-0.176	1
228	0	BI427750478_13006	1	45797345	45797465	-0.54	-0.58003126358197	0.145	-0.485	120	0.246688170888385	0.999983172729405	loss	106.295	154.87	71.25	229.217	-0.785	-0.305	2
229	0	BI427750478_13007	1	45797385	45797505	-0.482	-0.523501480366531	0.205	-0.455	120	0.30237791516676	0.999983172729405	loss	105.949	149.432	71.017	221.142	-0.785	-0.093	2
230	0	BI427750478_13008	1	45797425	45797545	-0.302	-0.351681692902296	0.155	-0.277	120	0.519431420172102	0.999983172729405	loss	100.195	125.266	67.142	185.258	-0.709	-0.044	1
231	0	BI427750478_13009	1	45797610	45797730	-0.177	-0.196557317325365	0.068	-0.17	120	0.627288003254878	0.999983172729405	loss	167.038	189.711	112.158	280.95	-0.364	-0.039	2
232	0	BI427750478_13010	1	45797650	45797770	-0.247	-0.257865853820263	0.084	-0.246	120	0.478815592473322	0.999983172729405	loss	185.859	221.392	124.833	327.992	-0.381	-0.082	3
233	0	BI427750478_13011	1	45797690	45797810	-0.308	-0.314748000970228	0.072	-0.322	120	0.361359263424586	0.999983172729405	loss	193.691	239.924	130.108	355.508	-0.451	-0.082	3
234	0	BI427750478_13012	1	45797730	45797850	-0.227	-0.232503451456982	0.178	-0.315	120	0.492801353988377	0.999983172729405	loss	203.763	238.151	136.892	352.875	-0.451	0.15	3
235	0	BI427750478_13013	1	45797770	45797890	-0.048	-0.0540721851833592	0.238	0.051	120	0.874249118254836	0.999983172729405	loss	215.172	222.93	144.575	330.275	-0.451	0.277	3
236	0	BI427750478_13014	1	45797810	45797930	0.115	0.107116003965952	0.111	0.129	120	0.759666052900996	0.999983172729405	gain	221.396	204.78	148.767	303.325	-0.257	0.277	3
237	0	BI427750478_13015	1	45797850	45797970	0.127	0.118973828033434	0.08	0.125	120	0.734504331832494	0.999983172729405	gain	221.866	203.388	149.083	301.258	-0.005	0.277	3
238	0	BI427750478_13016	1	45797890	45798010	0.062	0.0591785114561111	0.075	0.047	120	0.856333596725248	0.999983172729405	gain	234.611	225.731	157.667	334.433	-0.073	0.271	4
239	0	BI427750478_13017	1	45797930	45798050	0	0.00503663413541555	0.051	0.013	120	0.986618089871933	0.999983172729405	gain	259.173	259.707	174.208	384.883	-0.131	0.082	4
240	0	BI427750478_13018	1	45797970	45798090	-0.048	-0.0387618510860637	0.06	-0.054	120	0.892220934288994	0.999983172729405	loss	271.967	281.208	182.825	416.808	-0.176	0.078	4
241	0	BI427750478_13019	1	45798010	45798130	-0.123	-0.115340882352106	0.088	-0.117	120	0.692259436253588	0.999983172729405	loss	259.062	280.966	174.133	416.45	-0.294	0.055	4
242	0	BI427750478_13020	1	45798050	45798170	-0.219	-0.217714207288664	0.098	-0.223	120	0.486668621749522	0.999983172729405	loss	227.298	262.766	152.742	389.425	-0.393	-0.05	4
243	0	BI427750478_13021	1	45798090	45798210	-0.283	-0.289547407459634	0.068	-0.279	120	0.399793751898986	0.999983172729405	loss	196.5	238.442	132	353.308	-0.421	-0.168	3
244	0	BI427750478_13022	1	45798130	45798250	-0.289	-0.302099550055516	0.068	-0.292	120	0.419942593332339	0.999983172729405	loss	176.999	216.628	118.867	320.917	-0.421	-0.122	3
245	0	BI427750478_13023	1	45798170	45798290	-0.228	-0.243322337326225	0.087	-0.225	120	0.527363131294513	0.999983172729405	loss	175.304	205.218	117.725	303.975	-0.421	-0.091	3
246	0	BI427750478_13024	1	45798210	45798330	-0.132	-0.143336128362401	0.115	-0.127	120	0.695579373972559	0.999983172729405	loss	193.592	210.752	130.042	312.192	-0.348	0.149	3
247	0	BI427750478_13025	1	45798250	45798370	0.007	0.00528263029277375	0.142	-0.033	120	0.986956905078443	0.999983172729405	gain	236.257	231.893	158.775	343.583	-0.222	0.218	4
248	0	BI427750478_13026	1	45798290	45798410	0.077	0.0865041485129254	0.099	0.1	120	0.761634710738781	0.999983172729405	gain	285.64	269.781	192.033	399.842	-0.133	0.218	4
249	0	BI427750478_13027	1	45798330	45798450	0.027	0.0439696154397462	0.151	0.071	120	0.865066798152675	0.999983172729405	gain	313.221	309.095	210.608	458.217	-0.255	0.218	5
250	0	BI427750478_13028	1	45798370	45798490	-0.102	-0.0828976295943341	0.136	-0.143	120	0.740281104043854	0.999983172729405	loss	310.301	332.565	208.642	493.067	-0.293	0.179	5
251	0	BI427750478_13029	1	45798410	45798530	-0.141	-0.123502226819128	0.096	-0.161	120	0.630310741337617	0.999983172729405	loss	298.336	329.007	200.583	487.783	-0.293	0.094	5
252	0	BI427750478_13030	1	45798450	45798570	-0.056	-0.0401602287307322	0.138	-0.054	120	0.878793838134069	0.999983172729405	loss	299.858	311.839	201.608	462.292	-0.293	0.157	5
253	0	BI427750478_13031	1	45798490	45798610	0.069	0.0848906208910275	0.104	0.096	120	0.746995036194082	0.999983172729405	gain	313.543	298.628	210.825	442.675	-0.195	0.244	5
254	0	BI427750478_13032	1	45798530	45798650	0.099	0.114763852683287	0.06	0.102	120	0.663361531243086	0.999983172729405	gain	315.993	294.997	212.475	437.283	-0.022	0.244	5
255	0	BI427750478_13033	1	45798570	45798690	0.02	0.0349586965727351	0.142	0.025	120	0.89572247397749	0.999983172729405	gain	304.325	299.217	204.617	443.55	-0.267	0.244	5
256	0	BI427750478_13034	1	45798610	45798730	-0.146	-0.132353804241208	0.169	-0.191	120	0.625483165289731	0.999983172729405	loss	281.136	310.459	189	460.242	-0.395	0.14	5
257	0	BI427750478_13035	1	45798650	45798770	-0.278	-0.263996580089439	0.12	-0.319	120	0.328111696056157	0.999983172729405	loss	268.824	325.999	180.708	483.317	-0.416	0.025	5
258	0	BI427750478_13036	1	45798690	45798810	-0.299	-0.284499731547981	0.078	-0.319	120	0.288927494976918	0.999983172729405	loss	268.713	330.629	180.633	490.192	-0.416	-0.121	5
259	0	BI427750478_13037	1	45798730	45798850	-0.205	-0.193596000733006	0.131	-0.207	120	0.487359247507408	0.999983172729405	loss	264.605	307.125	177.867	455.292	-0.416	0.021	5
260	0	BI427750478_13038	1	45798770	45798890	-0.096	-0.0920090856316977	0.085	-0.069	120	0.762017633367337	0.999983172729405	loss	245.871	264.809	165.25	392.458	-0.26	0.024	4
261	0	BI427750478_13039	1	45798810	45798930	-0.079	-0.0835472433957638	0.083	-0.053	120	0.80277701062695	0.999983172729405	loss	218.166	230.232	146.592	341.117	-0.319	0.024	3
262	0	BI427750478_13040	1	45798850	45798970	-0.14	-0.146524620616072	0.104	-0.175	120	0.669948512301224	0.999983172729405	loss	206.82	228.273	138.95	338.208	-0.319	0.024	3
263	0	BI427750478_13041	1	45798890	45799010	-0.198	-0.200200963511981	0.069	-0.217	120	0.537611788859219	0.999983172729405	loss	216.31	248.404	145.342	368.1	-0.319	-0.012	4
264	0	BI427750478_13042	1	45798930	45799050	-0.215	-0.212456828239598	0.04	-0.219	120	0.491344263616624	0.999983172729405	loss	231.32	268.221	155.45	397.525	-0.285	-0.097	4
265	0	BI427750478_13043	1	45798970	45799090	-0.218	-0.214601658548847	0.043	-0.221	120	0.482869251087544	0.999983172729405	loss	234.054	272.037	157.292	403.192	-0.3	-0.097	4
266	0	BI427750478_13044	1	45799058	45799178	-0.202	-0.201748683841249	0.067	-0.19	120	0.523813711012343	0.999983172729405	loss	224.44	257.962	150.817	382.292	-0.343	-0.089	4
267	0	BI427750478_13045	1	45799098	45799218	-0.179	-0.183358946506827	0.059	-0.177	120	0.582608126992459	0.999983172729405	loss	211.064	238.622	141.808	353.575	-0.343	-0.047	3
268	0	BI427750478_13046	1	45799138	45799258	-0.185	-0.202503789293339	0.064	-0.184	120	0.608363641009311	0.999983172729405	loss	172.47	195.615	115.817	289.717	-0.333	0.053	3
